rate_date,currency_code,rate_to_usd,source
2026-04-21,SGD,0.7864672,ECB
2026-04-22,SGD,0.78368537,ECB
2026-04-23,SGD,0.78647768,ECB
2026-04-24,SGD,0.78538144,ECB
2026-04-25,SGD,0.7858554,ECB
2026-04-26,SGD,0.78652327,ECB
2026-04-27,SGD,0.78591237,ECB
2026-04-28,SGD,0.78729564,ECB
2026-04-29,SGD,0.78617397,ECB
2026-04-30,SGD,0.78822894,ECB
2026-05-01,SGD,0.78504612,ECB
2026-05-02,SGD,0.78534376,ECB
2026-05-03,SGD,0.78991194,ECB
2026-05-04,SGD,0.78754142,ECB
2026-05-05,SGD,0.78594016,ECB
2026-05-06,SGD,0.78715187,ECB
2026-05-07,SGD,0.78757594,ECB
2026-05-08,SGD,0.78840438,ECB
2026-05-09,SGD,0.78956142,ECB
2026-05-10,SGD,0.79106487,ECB
2026-05-11,SGD,0.7936984,ECB
2026-05-12,SGD,0.79467422,ECB
2026-05-13,SGD,0.79409906,ECB
2026-05-14,SGD,0.79570133,ECB
2026-05-15,SGD,0.80023654,ECB
2026-05-16,SGD,0.79991813,ECB
2026-05-17,SGD,0.7975795,ECB
2026-05-18,SGD,0.80022845,ECB
2026-05-19,SGD,0.79993946,ECB
2026-05-20,SGD,0.79472544,ECB
2026-05-21,SGD,0.79674585,ECB
2026-05-22,SGD,0.79546628,ECB
2026-05-23,SGD,0.79525024,ECB
2026-05-24,SGD,0.79604226,ECB
2026-05-25,SGD,0.7964972,ECB
2026-05-26,SGD,0.79819242,ECB
2026-05-27,SGD,0.79714962,ECB
2026-05-28,SGD,0.79837669,ECB
2026-05-29,SGD,0.79775504,ECB
2026-05-30,SGD,0.79952321,ECB
2026-05-31,SGD,0.80099921,ECB
2026-06-01,SGD,0.79875135,ECB
2026-06-02,SGD,0.80135364,ECB
2026-06-03,SGD,0.80006515,ECB
2026-06-04,SGD,0.80200465,ECB
2026-06-05,SGD,0.80288835,ECB
2026-06-06,SGD,0.80731592,ECB
2026-06-07,SGD,0.80677469,ECB
2026-06-08,SGD,0.80592923,ECB
2026-06-09,SGD,0.80588228,ECB
2026-06-10,SGD,0.8051493,ECB
2026-06-11,SGD,0.80708152,ECB
2026-06-12,SGD,0.80316803,ECB
2026-06-13,SGD,0.80062918,ECB
2026-06-14,SGD,0.79806444,ECB
2026-06-15,SGD,0.80033966,ECB
2026-06-16,SGD,0.80444687,ECB
2026-06-17,SGD,0.8041948,ECB
2026-06-18,SGD,0.80378751,ECB
2026-06-19,SGD,0.80395643,ECB
2026-06-20,SGD,0.80675873,ECB
2026-06-21,SGD,0.80451427,ECB
2026-06-22,SGD,0.80508959,ECB
2026-06-23,SGD,0.80744495,ECB
2026-06-24,SGD,0.80865877,ECB
2026-06-25,SGD,0.80911869,ECB
2026-06-26,SGD,0.81154859,ECB
2026-06-27,SGD,0.80496717,ECB
2026-06-28,SGD,0.80660418,ECB
2026-06-29,SGD,0.80502144,ECB
2026-06-30,SGD,0.80060034,ECB
2026-07-01,SGD,0.80182815,ECB
2026-07-02,SGD,0.80513246,ECB
2026-07-03,SGD,0.80480047,ECB
2026-07-04,SGD,0.80710109,ECB
2026-07-05,SGD,0.8110049,ECB
2026-07-06,SGD,0.81420411,ECB
2026-07-07,SGD,0.81820991,ECB
2026-07-08,SGD,0.82003156,ECB
2026-07-09,SGD,0.82021713,ECB
2026-07-10,SGD,0.81627525,ECB
2026-07-11,SGD,0.81567269,ECB
2026-07-12,SGD,0.81360925,ECB
2026-07-13,SGD,0.81890814,ECB
2026-07-14,SGD,0.81847604,ECB
2026-07-15,SGD,0.81877856,ECB
2026-07-16,SGD,0.82013319,ECB
2026-07-17,SGD,0.82024047,ECB
2026-07-18,SGD,0.82441152,ECB
2026-07-19,SGD,0.82287156,ECB
2026-07-20,SGD,0.82335197,ECB
2026-07-21,SGD,0.82151803,ECB
2026-07-22,SGD,0.81826476,ECB
2026-07-23,SGD,0.816763,ECB
2026-07-24,SGD,0.81667225,ECB
2026-07-25,SGD,0.81562045,ECB
2026-07-26,SGD,0.81392619,ECB
2026-07-27,SGD,0.81049227,ECB
2026-07-28,SGD,0.81029021,ECB
2026-07-29,SGD,0.80663242,ECB
2026-07-30,SGD,0.80847168,ECB
2026-07-31,SGD,0.80867163,ECB
2026-08-01,SGD,0.80513559,ECB
2026-08-02,SGD,0.80438873,ECB
2026-08-03,SGD,0.80257365,ECB
2026-08-04,SGD,0.80334213,ECB
2026-08-05,SGD,0.80657265,ECB
2026-08-06,SGD,0.80203526,ECB
2026-08-07,SGD,0.80231203,ECB
2026-08-08,SGD,0.8019266,ECB
2026-08-09,SGD,0.80354169,ECB
2026-08-10,SGD,0.80405563,ECB
2026-08-11,SGD,0.80224176,ECB
2026-08-12,SGD,0.80147388,ECB
2026-08-13,SGD,0.7995599,ECB
2026-08-14,SGD,0.8021409,ECB
2026-08-15,SGD,0.80219218,ECB
2026-08-16,SGD,0.80676754,ECB
2026-08-17,SGD,0.80662072,ECB
2026-08-18,SGD,0.80490648,ECB
2026-08-19,SGD,0.80125128,ECB
2026-08-20,SGD,0.79691698,ECB
2026-08-21,SGD,0.7931297,ECB
2026-08-22,SGD,0.7937653,ECB
2026-08-23,SGD,0.79497673,ECB
2026-08-24,SGD,0.7912057,ECB
2026-08-25,SGD,0.79333017,ECB
2026-08-26,SGD,0.79218049,ECB
2026-08-27,SGD,0.79252935,ECB
2026-08-28,SGD,0.79636255,ECB
2026-08-29,SGD,0.79850518,ECB
2026-08-30,SGD,0.79786191,ECB
2026-08-31,SGD,0.79572876,ECB
2026-09-01,SGD,0.79059198,ECB
2026-09-02,SGD,0.78888631,ECB
2026-09-03,SGD,0.78838664,ECB
2026-09-04,SGD,0.7860518,ECB
2026-09-05,SGD,0.78574227,ECB
2026-09-06,SGD,0.78592343,ECB
2026-09-07,SGD,0.78539327,ECB
2026-09-08,SGD,0.78386175,ECB
2026-09-09,SGD,0.78425836,ECB
2026-09-10,SGD,0.78529814,ECB
2026-09-11,SGD,0.78272928,ECB
2026-09-12,SGD,0.78604241,ECB
2026-09-13,SGD,0.78580993,ECB
2026-09-14,SGD,0.78585436,ECB
2025-09-14,JPY,0.00671424,ECB
2025-09-15,JPY,0.00671893,ECB
2025-09-16,JPY,0.00673814,ECB
2025-09-17,JPY,0.00674395,ECB
2025-09-18,JPY,0.00673156,ECB
2025-09-19,JPY,0.00673886,ECB
2025-09-20,JPY,0.00671574,ECB
2025-09-21,JPY,0.00671792,ECB
2025-09-22,JPY,0.00671725,ECB
2025-09-23,JPY,0.00671306,ECB
2025-09-24,JPY,0.00671047,ECB
2025-09-25,JPY,0.00667259,ECB
2025-09-26,JPY,0.0066616,ECB
2025-09-27,JPY,0.00666346,ECB
2025-09-28,JPY,0.00666665,ECB
2025-09-29,JPY,0.0066461,ECB
2025-09-30,JPY,0.00667134,ECB
2025-10-01,JPY,0.006654,ECB
2025-10-02,JPY,0.00667335,ECB
2025-10-03,JPY,0.00668191,ECB
2025-10-04,JPY,0.00666895,ECB
2025-10-05,JPY,0.00670447,ECB
2025-10-06,JPY,0.00668046,ECB
2025-10-07,JPY,0.00669888,ECB
2025-10-08,JPY,0.00671899,ECB
2025-10-09,JPY,0.00670547,ECB
2025-10-10,JPY,0.00673349,ECB
2025-10-11,JPY,0.00672843,ECB
2025-10-12,JPY,0.00673426,ECB
2025-10-13,JPY,0.00673952,ECB
2025-10-14,JPY,0.00673681,ECB
2025-10-15,JPY,0.00675319,ECB
2025-10-16,JPY,0.00676927,ECB
2025-10-17,JPY,0.00673376,ECB
2025-10-18,JPY,0.00676011,ECB
2025-10-19,JPY,0.00672639,ECB
2025-10-20,JPY,0.00674723,ECB
2025-10-21,JPY,0.00677003,ECB
2025-10-22,JPY,0.00674788,ECB
2025-10-23,JPY,0.00673956,ECB
2025-10-24,JPY,0.0067172,ECB
2025-10-25,JPY,0.00671287,ECB
2025-10-26,JPY,0.00670667,ECB
2025-10-27,JPY,0.00672236,ECB
2025-10-28,JPY,0.00674878,ECB
2025-10-29,JPY,0.00677704,ECB
2025-10-30,JPY,0.00676561,ECB
2025-10-31,JPY,0.00676136,ECB
2025-11-01,JPY,0.00672722,ECB
2025-11-02,JPY,0.00671095,ECB
2025-11-03,JPY,0.00673038,ECB
2025-11-04,JPY,0.006763,ECB
2025-11-05,JPY,0.00673795,ECB
2025-11-06,JPY,0.00672598,ECB
2025-11-07,JPY,0.00672545,ECB
2025-11-08,JPY,0.0067311,ECB
2025-11-09,JPY,0.00671475,ECB
2025-11-10,JPY,0.00672329,ECB
2025-11-11,JPY,0.00671374,ECB
2025-11-12,JPY,0.00671344,ECB
2025-11-13,JPY,0.00672445,ECB
2025-11-14,JPY,0.00672458,ECB
2025-11-15,JPY,0.00671577,ECB
2025-11-16,JPY,0.00671356,ECB
2025-11-17,JPY,0.00671178,ECB
2025-11-18,JPY,0.00670433,ECB
2025-11-19,JPY,0.00669913,ECB
2025-11-20,JPY,0.00673126,ECB
2025-11-21,JPY,0.00674258,ECB
2025-11-22,JPY,0.00673661,ECB
2025-11-23,JPY,0.00675069,ECB
2025-11-24,JPY,0.00674393,ECB
2025-11-25,JPY,0.00676767,ECB
2025-11-26,JPY,0.00677517,ECB
2025-11-27,JPY,0.00677299,ECB
2025-11-28,JPY,0.00678209,ECB
2025-11-29,JPY,0.00675013,ECB
2025-11-30,JPY,0.00672731,ECB
2025-12-01,JPY,0.00670321,ECB
2025-12-02,JPY,0.00670609,ECB
2025-12-03,JPY,0.00674094,ECB
2025-12-04,JPY,0.00678607,ECB
2025-12-05,JPY,0.00679906,ECB
2025-12-06,JPY,0.00680927,ECB
2025-12-07,JPY,0.00677248,ECB
2025-12-08,JPY,0.00676145,ECB
2025-12-09,JPY,0.00674547,ECB
2025-12-10,JPY,0.00673291,ECB
2025-12-11,JPY,0.00672951,ECB
2025-12-12,JPY,0.00671998,ECB
2025-12-13,JPY,0.00668008,ECB
2025-12-14,JPY,0.00669507,ECB
2025-12-15,JPY,0.00667352,ECB
2025-12-16,JPY,0.00667831,ECB
2025-12-17,JPY,0.00671987,ECB
2025-12-18,JPY,0.00670133,ECB
2025-12-19,JPY,0.00665046,ECB
2025-12-20,JPY,0.00664476,ECB
2025-12-21,JPY,0.0066667,ECB
2025-12-22,JPY,0.00670587,ECB
2025-12-23,JPY,0.00668114,ECB
2025-12-24,JPY,0.00669109,ECB
2025-12-25,JPY,0.00668175,ECB
2025-12-26,JPY,0.00667963,ECB
2025-12-27,JPY,0.00673262,ECB
2025-12-28,JPY,0.00670226,ECB
2025-12-29,JPY,0.00670736,ECB
2025-12-30,JPY,0.00671677,ECB
2025-12-31,JPY,0.00673865,ECB
2026-01-01,JPY,0.00674063,ECB
2026-01-02,JPY,0.00674686,ECB
2026-01-03,JPY,0.00673894,ECB
2026-01-04,JPY,0.00674438,ECB
2026-01-05,JPY,0.00673743,ECB
2026-01-06,JPY,0.00675,ECB
2026-01-07,JPY,0.00674251,ECB
2026-01-08,JPY,0.00675014,ECB
2026-01-09,JPY,0.00674955,ECB
2026-01-10,JPY,0.00677235,ECB
2026-01-11,JPY,0.0067713,ECB
2026-01-12,JPY,0.00673529,ECB
2026-01-13,JPY,0.00676078,ECB
2026-01-14,JPY,0.00674241,ECB
2026-01-15,JPY,0.00672919,ECB
2026-01-16,JPY,0.00671716,ECB
2026-01-17,JPY,0.00674486,ECB
2026-01-18,JPY,0.00670165,ECB
2026-01-19,JPY,0.00676473,ECB
2026-01-20,JPY,0.00678616,ECB
2026-01-21,JPY,0.00679071,ECB
2026-01-22,JPY,0.00678959,ECB
2026-01-23,JPY,0.00679541,ECB
2026-01-24,JPY,0.00680603,ECB
2026-01-25,JPY,0.0068192,ECB
2026-01-26,JPY,0.00683057,ECB
2026-01-27,JPY,0.00683241,ECB
2026-01-28,JPY,0.00682836,ECB
2026-01-29,JPY,0.00682526,ECB
2026-01-30,JPY,0.00682127,ECB
2026-01-31,JPY,0.00684447,ECB
2026-02-01,JPY,0.00685666,ECB
2026-02-02,JPY,0.00679618,ECB
2026-02-03,JPY,0.00680955,ECB
2026-02-04,JPY,0.00681353,ECB
2026-02-05,JPY,0.00681315,ECB
2026-02-06,JPY,0.0068052,ECB
2026-02-07,JPY,0.00682815,ECB
2026-02-08,JPY,0.00684756,ECB
2026-02-09,JPY,0.00683169,ECB
2026-02-10,JPY,0.00684003,ECB
2026-02-11,JPY,0.00682009,ECB
2026-02-12,JPY,0.00679186,ECB
2026-02-13,JPY,0.00677909,ECB
2026-02-14,JPY,0.00679663,ECB
2026-02-15,JPY,0.00681607,ECB
2026-02-16,JPY,0.00682656,ECB
2026-02-17,JPY,0.00684141,ECB
2026-02-18,JPY,0.006852,ECB
2026-02-19,JPY,0.00683882,ECB
2026-02-20,JPY,0.00684768,ECB
2026-02-21,JPY,0.00686412,ECB
2026-02-22,JPY,0.00687965,ECB
2026-02-23,JPY,0.00690419,ECB
2026-02-24,JPY,0.00691886,ECB
2026-02-25,JPY,0.00692616,ECB
2026-02-26,JPY,0.00694839,ECB
2026-02-27,JPY,0.00694784,ECB
2026-02-28,JPY,0.00692946,ECB
2026-03-01,JPY,0.00692607,ECB
2026-03-02,JPY,0.00691059,ECB
2026-03-03,JPY,0.00689659,ECB
2026-03-04,JPY,0.0068936,ECB
2026-03-05,JPY,0.00687721,ECB
2026-03-06,JPY,0.00687086,ECB
2026-03-07,JPY,0.00683183,ECB
2026-03-08,JPY,0.0068362,ECB
2026-03-09,JPY,0.00683622,ECB
2026-03-10,JPY,0.00681947,ECB
2026-03-11,JPY,0.00683295,ECB
2026-03-12,JPY,0.00685217,ECB
2026-03-13,JPY,0.00681913,ECB
2026-03-14,JPY,0.00680352,ECB
2026-03-15,JPY,0.00678783,ECB
2026-03-16,JPY,0.00676869,ECB
2026-03-17,JPY,0.00678553,ECB
2026-03-18,JPY,0.00678158,ECB
2026-03-19,JPY,0.0067762,ECB
2026-03-20,JPY,0.00673547,ECB
2026-03-21,JPY,0.00674831,ECB
2026-03-22,JPY,0.00672322,ECB
2026-03-23,JPY,0.00672443,ECB
2026-03-24,JPY,0.00673002,ECB
2026-03-25,JPY,0.00675749,ECB
2026-03-26,JPY,0.00673096,ECB
2026-03-27,JPY,0.00666999,ECB
2026-03-28,JPY,0.00667367,ECB
2026-03-29,JPY,0.00670971,ECB
2026-03-30,JPY,0.00673465,ECB
2026-03-31,JPY,0.00673889,ECB
2026-04-01,JPY,0.00672895,ECB
2026-04-02,JPY,0.00674524,ECB
2026-04-03,JPY,0.00672554,ECB
2026-04-04,JPY,0.00673515,ECB
2026-04-05,JPY,0.00674537,ECB
2026-04-06,JPY,0.00676682,ECB
2026-04-07,JPY,0.00682284,ECB
2026-04-08,JPY,0.00683088,ECB
2026-04-09,JPY,0.00682045,ECB
2026-04-10,JPY,0.00681992,ECB
2026-04-11,JPY,0.00678373,ECB
2026-04-12,JPY,0.00676959,ECB
2026-04-13,JPY,0.00676128,ECB
2026-04-14,JPY,0.00675065,ECB
2026-04-15,JPY,0.00675373,ECB
2026-04-16,JPY,0.00673707,ECB
2026-04-17,JPY,0.00675973,ECB
2026-04-18,JPY,0.00675973,ECB
2026-04-19,JPY,0.00675954,ECB
2026-04-20,JPY,0.00675289,ECB
2026-04-21,JPY,0.00675604,ECB
2026-04-22,JPY,0.00677276,ECB
2026-04-23,JPY,0.00675514,ECB
2026-04-24,JPY,0.00674181,ECB
2026-04-25,JPY,0.00673566,ECB
2026-04-26,JPY,0.00670847,ECB
2026-04-27,JPY,0.00669198,ECB
2026-04-28,JPY,0.00668242,ECB
2026-04-29,JPY,0.00669995,ECB
2026-04-30,JPY,0.00670522,ECB
2026-05-01,JPY,0.00670912,ECB
2026-05-02,JPY,0.00672625,ECB
2026-05-03,JPY,0.00672347,ECB
2026-05-04,JPY,0.00673135,ECB
2026-05-05,JPY,0.00672926,ECB
2026-05-06,JPY,0.00673462,ECB
2026-05-07,JPY,0.00672285,ECB
2026-05-08,JPY,0.00667366,ECB
2026-05-09,JPY,0.00667097,ECB
2026-05-10,JPY,0.00669945,ECB
2026-05-11,JPY,0.00671806,ECB
2026-05-12,JPY,0.00673752,ECB
2026-05-13,JPY,0.0067625,ECB
2026-05-14,JPY,0.0067643,ECB
2026-05-15,JPY,0.00676831,ECB
2026-05-16,JPY,0.00675576,ECB
2026-05-17,JPY,0.00674936,ECB
2026-05-18,JPY,0.00676183,ECB
2026-05-19,JPY,0.00678625,ECB
2026-05-20,JPY,0.00678341,ECB
2026-05-21,JPY,0.00677425,ECB
2026-05-22,JPY,0.00677426,ECB
2026-05-23,JPY,0.00678648,ECB
2026-05-24,JPY,0.00675708,ECB
2026-05-25,JPY,0.00671053,ECB
2026-05-26,JPY,0.00669945,ECB
2026-05-27,JPY,0.00667492,ECB
2026-05-28,JPY,0.00666474,ECB
2026-05-29,JPY,0.00666179,ECB
2026-05-30,JPY,0.00665273,ECB
2026-05-31,JPY,0.00668172,ECB
2026-06-01,JPY,0.00668827,ECB
2026-06-02,JPY,0.00669429,ECB
2026-06-03,JPY,0.00670679,ECB
2026-06-04,JPY,0.00668388,ECB
2026-06-05,JPY,0.00670471,ECB
2026-06-06,JPY,0.00670319,ECB
2026-06-07,JPY,0.00671667,ECB
2026-06-08,JPY,0.00669507,ECB
2026-06-09,JPY,0.00666387,ECB
2026-06-10,JPY,0.00668022,ECB
2026-06-11,JPY,0.00668776,ECB
2026-06-12,JPY,0.00666966,ECB
2026-06-13,JPY,0.00665226,ECB
2026-06-14,JPY,0.00667472,ECB
2026-06-15,JPY,0.0066509,ECB
2026-06-16,JPY,0.00668368,ECB
2026-06-17,JPY,0.00666562,ECB
2026-06-18,JPY,0.00667839,ECB
2026-06-19,JPY,0.0066718,ECB
2026-06-20,JPY,0.00668388,ECB
2026-06-21,JPY,0.00667297,ECB
2026-06-22,JPY,0.00666971,ECB
2026-06-23,JPY,0.00667053,ECB
2026-06-24,JPY,0.00665047,ECB
2026-06-25,JPY,0.00666525,ECB
2026-06-26,JPY,0.00665499,ECB
2026-06-27,JPY,0.00665043,ECB
2026-06-28,JPY,0.00663059,ECB
2026-06-29,JPY,0.00657962,ECB
2026-06-30,JPY,0.00657585,ECB
2026-07-01,JPY,0.00662344,ECB
2026-07-02,JPY,0.00663903,ECB
2026-07-03,JPY,0.00663865,ECB
2026-07-04,JPY,0.00663341,ECB
2026-07-05,JPY,0.00663386,ECB
2026-07-06,JPY,0.00664475,ECB
2026-07-07,JPY,0.00662121,ECB
2026-07-08,JPY,0.00664334,ECB
2026-07-09,JPY,0.0066576,ECB
2026-07-10,JPY,0.00667195,ECB
2026-07-11,JPY,0.00668072,ECB
2026-07-12,JPY,0.00668112,ECB
2026-07-13,JPY,0.0066946,ECB
2026-07-14,JPY,0.00670649,ECB
2026-07-15,JPY,0.00669937,ECB
2026-07-16,JPY,0.00668784,ECB
2026-07-17,JPY,0.00668988,ECB
2026-07-18,JPY,0.00672097,ECB
2026-07-19,JPY,0.00669598,ECB
2026-07-20,JPY,0.0066665,ECB
2026-07-21,JPY,0.0066698,ECB
2026-07-22,JPY,0.00667082,ECB
2026-07-23,JPY,0.00667429,ECB
2026-07-24,JPY,0.00667917,ECB
2026-07-25,JPY,0.0066747,ECB
2026-07-26,JPY,0.00670453,ECB
2026-07-27,JPY,0.00667233,ECB
2026-07-28,JPY,0.00665575,ECB
2026-07-29,JPY,0.00665369,ECB
2026-07-30,JPY,0.00662089,ECB
2026-07-31,JPY,0.00661739,ECB
2026-08-01,JPY,0.00665038,ECB
2026-08-02,JPY,0.00665079,ECB
2026-08-03,JPY,0.0066554,ECB
2026-08-04,JPY,0.00663024,ECB
2026-08-05,JPY,0.00661798,ECB
2026-08-06,JPY,0.00661053,ECB
2026-08-07,JPY,0.00660423,ECB
2026-08-08,JPY,0.00662962,ECB
2026-08-09,JPY,0.00664071,ECB
2026-08-10,JPY,0.00661857,ECB
2026-08-11,JPY,0.00662346,ECB
2026-08-12,JPY,0.00663336,ECB
2026-08-13,JPY,0.00665605,ECB
2026-08-14,JPY,0.00668761,ECB
2026-08-15,JPY,0.00666725,ECB
2026-08-16,JPY,0.00665103,ECB
2026-08-17,JPY,0.00662594,ECB
2026-08-18,JPY,0.00662128,ECB
2026-08-19,JPY,0.00663055,ECB
2026-08-20,JPY,0.00665019,ECB
2026-08-21,JPY,0.00664867,ECB
2026-08-22,JPY,0.00664229,ECB
2026-08-23,JPY,0.00664532,ECB
2026-08-24,JPY,0.00662867,ECB
2026-08-25,JPY,0.00667022,ECB
2026-08-26,JPY,0.00663805,ECB
2026-08-27,JPY,0.00664173,ECB
2026-08-28,JPY,0.00668205,ECB
2026-08-29,JPY,0.00668219,ECB
2026-08-30,JPY,0.00667838,ECB
2026-08-31,JPY,0.00667122,ECB
2026-09-01,JPY,0.0066676,ECB
2026-09-02,JPY,0.00669507,ECB
2026-09-03,JPY,0.00665064,ECB
2026-09-04,JPY,0.00668123,ECB
2026-09-05,JPY,0.00665269,ECB
2026-09-06,JPY,0.00664737,ECB
2026-09-07,JPY,0.00663881,ECB
2026-09-08,JPY,0.00665053,ECB
2026-09-09,JPY,0.00661865,ECB
2026-09-10,JPY,0.00662783,ECB
2026-09-11,JPY,0.00666808,ECB
2026-09-12,JPY,0.00664081,ECB
2026-09-13,JPY,0.00664459,ECB
2026-09-14,JPY,0.00663139,ECB
2025-09-14,AUD,0.66084326,ECB
2025-09-15,AUD,0.66088122,ECB
2025-09-16,AUD,0.65960938,ECB
2025-09-17,AUD,0.66057479,ECB
2025-09-18,AUD,0.66415051,ECB
2025-09-19,AUD,0.66377015,ECB
2025-09-20,AUD,0.66520341,ECB
2025-09-21,AUD,0.66262254,ECB
2025-09-22,AUD,0.66072127,ECB
2025-09-23,AUD,0.66165766,ECB
2025-09-24,AUD,0.66460359,ECB
2025-09-25,AUD,0.66531261,ECB
2025-09-26,AUD,0.66468777,ECB
2025-09-27,AUD,0.66468636,ECB
2025-09-28,AUD,0.66219297,ECB
2025-09-29,AUD,0.66339389,ECB
2025-09-30,AUD,0.66514989,ECB
2025-10-01,AUD,0.66424777,ECB
2025-10-02,AUD,0.66331109,ECB
2025-10-03,AUD,0.66384017,ECB
2025-10-04,AUD,0.66297044,ECB
2025-10-05,AUD,0.6628389,ECB
2025-10-06,AUD,0.66701424,ECB
2025-10-07,AUD,0.66651993,ECB
2025-10-08,AUD,0.66580341,ECB
2025-10-09,AUD,0.66451,ECB
2025-10-10,AUD,0.66599357,ECB
2025-10-11,AUD,0.66563149,ECB
2025-10-12,AUD,0.66433476,ECB
2025-10-13,AUD,0.66696812,ECB
2025-10-14,AUD,0.66980861,ECB
2025-10-15,AUD,0.6686021,ECB
2025-10-16,AUD,0.66485819,ECB
2025-10-17,AUD,0.66686775,ECB
2025-10-18,AUD,0.66549807,ECB
2025-10-19,AUD,0.66707655,ECB
2025-10-20,AUD,0.66313392,ECB
2025-10-21,AUD,0.66490966,ECB
2025-10-22,AUD,0.6624937,ECB
2025-10-23,AUD,0.66394608,ECB
2025-10-24,AUD,0.66397451,ECB
2025-10-25,AUD,0.66207433,ECB
2025-10-26,AUD,0.66126587,ECB
2025-10-27,AUD,0.66262739,ECB
2025-10-28,AUD,0.66283789,ECB
2025-10-29,AUD,0.664,ECB
2025-10-30,AUD,0.66793707,ECB
2025-10-31,AUD,0.66480263,ECB
2025-11-01,AUD,0.66802801,ECB
2025-11-02,AUD,0.66823715,ECB
2025-11-03,AUD,0.66643535,ECB
2025-11-04,AUD,0.66377564,ECB
2025-11-05,AUD,0.66339904,ECB
2025-11-06,AUD,0.66523331,ECB
2025-11-07,AUD,0.66497876,ECB
2025-11-08,AUD,0.66799342,ECB
2025-11-09,AUD,0.66508529,ECB
2025-11-10,AUD,0.66506117,ECB
2025-11-11,AUD,0.66256241,ECB
2025-11-12,AUD,0.6632852,ECB
2025-11-13,AUD,0.66504998,ECB
2025-11-14,AUD,0.66421049,ECB
2025-11-15,AUD,0.65902126,ECB
2025-11-16,AUD,0.65941459,ECB
2025-11-17,AUD,0.66027856,ECB
2025-11-18,AUD,0.66107941,ECB
2025-11-19,AUD,0.66353026,ECB
2025-11-20,AUD,0.66139823,ECB
2025-11-21,AUD,0.66274791,ECB
2025-11-22,AUD,0.6651189,ECB
2025-11-23,AUD,0.66156999,ECB
2025-11-24,AUD,0.6622044,ECB
2025-11-25,AUD,0.66120279,ECB
2025-11-26,AUD,0.66104108,ECB
2025-11-27,AUD,0.66173057,ECB
2025-11-28,AUD,0.66076333,ECB
2025-11-29,AUD,0.65942388,ECB
2025-11-30,AUD,0.65949144,ECB
2025-12-01,AUD,0.65734035,ECB
2025-12-02,AUD,0.65519908,ECB
2025-12-03,AUD,0.65653446,ECB
2025-12-04,AUD,0.65427179,ECB
2025-12-05,AUD,0.65557964,ECB
2025-12-06,AUD,0.65648943,ECB
2025-12-07,AUD,0.65309051,ECB
2025-12-08,AUD,0.65176298,ECB
2025-12-09,AUD,0.65409781,ECB
2025-12-10,AUD,0.65217247,ECB
2025-12-11,AUD,0.65126386,ECB
2025-12-12,AUD,0.65216663,ECB
2025-12-13,AUD,0.65369933,ECB
2025-12-14,AUD,0.65320604,ECB
2025-12-15,AUD,0.65203515,ECB
2025-12-16,AUD,0.65481745,ECB
2025-12-17,AUD,0.65823344,ECB
2025-12-18,AUD,0.66016639,ECB
2025-12-19,AUD,0.66033536,ECB
2025-12-20,AUD,0.65873418,ECB
2025-12-21,AUD,0.65709306,ECB
2025-12-22,AUD,0.65812308,ECB
2025-12-23,AUD,0.65894915,ECB
2025-12-24,AUD,0.6617199,ECB
2025-12-25,AUD,0.66301114,ECB
2025-12-26,AUD,0.66002147,ECB
2025-12-27,AUD,0.66210439,ECB
2025-12-28,AUD,0.66012193,ECB
2025-12-29,AUD,0.65936153,ECB
2025-12-30,AUD,0.65985644,ECB
2025-12-31,AUD,0.663807,ECB
2026-01-01,AUD,0.67000016,ECB
2026-01-02,AUD,0.67121968,ECB
2026-01-03,AUD,0.67085078,ECB
2026-01-04,AUD,0.6719265,ECB
2026-01-05,AUD,0.67371582,ECB
2026-01-06,AUD,0.6730677,ECB
2026-01-07,AUD,0.6766926,ECB
2026-01-08,AUD,0.67715966,ECB
2026-01-09,AUD,0.67817081,ECB
2026-01-10,AUD,0.67952565,ECB
2026-01-11,AUD,0.68038508,ECB
2026-01-12,AUD,0.68209749,ECB
2026-01-13,AUD,0.68083441,ECB
2026-01-14,AUD,0.67969408,ECB
2026-01-15,AUD,0.67745077,ECB
2026-01-16,AUD,0.67834399,ECB
2026-01-17,AUD,0.67992915,ECB
2026-01-18,AUD,0.68086291,ECB
2026-01-19,AUD,0.68428321,ECB
2026-01-20,AUD,0.68427172,ECB
2026-01-21,AUD,0.68564453,ECB
2026-01-22,AUD,0.68339897,ECB
2026-01-23,AUD,0.68260534,ECB
2026-01-24,AUD,0.68402967,ECB
2026-01-25,AUD,0.68577211,ECB
2026-01-26,AUD,0.68516732,ECB
2026-01-27,AUD,0.68502015,ECB
2026-01-28,AUD,0.68190083,ECB
2026-01-29,AUD,0.68117045,ECB
2026-01-30,AUD,0.68298996,ECB
2026-01-31,AUD,0.68416854,ECB
2026-02-01,AUD,0.68519616,ECB
2026-02-02,AUD,0.68529847,ECB
2026-02-03,AUD,0.68531299,ECB
2026-02-04,AUD,0.68395541,ECB
2026-02-05,AUD,0.68538932,ECB
2026-02-06,AUD,0.68625491,ECB
2026-02-07,AUD,0.68726786,ECB
2026-02-08,AUD,0.68618328,ECB
2026-02-09,AUD,0.68175051,ECB
2026-02-10,AUD,0.68399447,ECB
2026-02-11,AUD,0.6830119,ECB
2026-02-12,AUD,0.68124404,ECB
2026-02-13,AUD,0.68266133,ECB
