transaction_id,merchant_id,customer_id,payment_method_id,product_id,subscription_id,amount,currency_code,status,failure_reason,ip_address,geo_country_code,geo_city,device_type,idempotency_key,created_at,updated_at
ch_ffd27a62e651428f,mer_6f423b52770143d3,cus_f0120b6a224e43c2,pm_3907e734dace4e16,prod_9eea9f3209564683,,149.45,EUR,succeeded,,168.83.120.142,AU,East Ericbury,mobile,9873ff272c8d43a8b608203569412fbd,2026-07-03T13:26:48Z,2026-07-03T13:26:48Z
ch_689fe0d625ae449e,mer_fe0efaa2d6134d2b,cus_99b235d7c8074db5,pm_3762a4e690284160,prod_f64d23bc925a4e45,sub_90d8821d80554e46,83.41,GBP,succeeded,,209.250.222.143,AU,Garciamouth,tablet,9573a5b8497d4c4ea6db143d0ea6f87f,2026-07-03T14:22:27Z,2026-07-03T14:22:27Z
ch_1dcc522b2f3f434f,mer_55e37e7ae9164337,cus_a7bacfa62066493b,pm_06175930ba7441c4,prod_7f411ac2e8124657,sub_aa8803c0481249eb,73627.95,NGN,succeeded,,114.227.38.86,NG,Manuelland,desktop,1e46745cbe0d4cc5aeda73dda7f76c6f,2026-07-04T04:12:21Z,2026-07-04T04:12:21Z
ch_1f27235a3b2b4ac3,mer_0b2c61759f9543ce,cus_d8708edd93874156,pm_d97e6ee6731d4d4d,prod_02efec794b1f4787,,149.52,BRL,succeeded,,101.149.75.243,SG,Jodibury,desktop,9d42d0c931844d57a08d760904a3c362,2026-07-04T10:19:53Z,2026-07-04T10:19:53Z
ch_c6bf08b8f126414b,mer_cb824aa2603149bd,cus_7bf485f681ea4b3f,pm_5809e93513a549ed,prod_752e4dc5574c42b4,sub_eaa5b0138a5a4b1a,26.85,EUR,failed,processing_error,206.230.114.221,GB,Charleshaven,mobile,f6945279ba5745039e83b6172546656a,2026-07-04T11:34:54Z,2026-07-04T11:34:54Z
ch_f17cfc433cad423c,mer_ba49cfc9de3a4d34,cus_9af594dfb7824aa9,pm_38de2bb372594d92,prod_77c51468c1a24342,sub_ae784e5501b44776,136.28,USD,succeeded,,213.31.212.236,US,Anitamouth,desktop,9f2641597f264b1d93a1493d7adc421f,2026-07-05T04:37:20Z,2026-07-05T04:37:20Z
ch_44189ba2b1744f4f,mer_4c90125afead4b68,cus_9e911f1bdf7042a1,pm_5658bf85d7ee4cd1,prod_4d17e2bbb8c04a0b,sub_c1adc4048b904669,83306.58,NGN,succeeded,,174.137.79.156,FR,Sanchezborough,desktop,b6949036956249cb8217ded5ac2e3b12,2026-07-07T00:41:28Z,2026-07-07T00:41:28Z
ch_98d85d1120f04e4c,mer_55f1915f3b6c4bb4,cus_f8a13dea00b34901,pm_498d662ddb55457a,prod_6e70e57c848c484d,,149.64,EUR,succeeded,,53.58.227.136,AU,Carlberg,desktop,8bf1cee598c24f2680e6e13d90a42f6d,2026-07-07T09:23:00Z,2026-07-07T09:23:00Z
ch_c55cd11ffefb4d31,mer_dbdcfcb3e3f34611,cus_283d14b3d4d44e6f,pm_926fbcc6b83e4b38,,,71508.38,NGN,succeeded,,26.111.172.216,CA,North Joel,mobile,6390555f378445be83554cebf753ddc3,2026-07-07T12:10:44Z,2026-07-07T12:10:44Z
ch_7106c325171f483b,mer_db32c3082b104f39,cus_88ba822c88704fab,pm_0b5e52ca42e94e9c,prod_14d9251422b84f80,sub_7512294fb7e348ea,30.3,EUR,succeeded,,205.144.123.150,NG,Rodriguezport,desktop,5db2c0564c7446c9b11a98e7e4c18731,2026-07-07T12:29:32Z,2026-07-07T12:29:32Z
ch_76f57332cc3944fa,mer_fe0efaa2d6134d2b,cus_3a3b75646e0840b7,pm_c238546d3aad4f6a,prod_f64d23bc925a4e45,sub_d849832f033c4eee,83.41,GBP,succeeded,,174.149.253.214,FR,Bobbyland,mobile,8ab50f47d4e544c9ba7dd430435fb778,2026-07-08T21:07:03Z,2026-07-08T21:07:03Z
ch_f7bf155159fc4a9a,mer_b82ed8c952ee46af,cus_015747cd97b64e91,pm_a3d1a58ae569408a,prod_940a25e0cc774733,,63.33,EUR,succeeded,,191.153.140.123,ES,Prestonfurt,mobile,e9da6231a2ff4e609a9dbefe4bcf0e3c,2026-07-08T22:39:13Z,2026-07-08T22:39:13Z
ch_33eccd3052994180,mer_9c2c40d0fb084265,cus_cb87616afe3f4d6a,pm_0abac70738804ac7,prod_11b9afa317c14a20,,6987.0,JPY,failed,card_declined,208.163.23.169,FR,Port Peggymouth,mobile,5c537d30b330490fa789fca1a7f0442c,2026-07-09T12:25:54Z,2026-07-09T12:25:54Z
ch_b312c3d878e8452b,mer_4c90125afead4b68,cus_054b160f45024501,pm_34df864f357a487d,prod_68fd2803ae5e4213,sub_4c91c4924af2442c,60586.26,NGN,succeeded,,37.108.9.76,SG,Angelicamouth,desktop,1b611f7dc3884eba9e83c156d65a3f03,2026-07-09T14:28:00Z,2026-07-09T14:28:00Z
ch_590ac44a537d4a64,mer_bd88cdf01c734a8c,cus_8913d204e28d4303,pm_9a336c1c288f4368,,,47.31,USD,succeeded,,165.34.70.208,SG,Jessicaland,tablet,31ad7f12131140a8b57db80f45775ba3,2026-07-09T15:24:04Z,2026-07-09T15:24:04Z
ch_c9453c73d6ac42a7,mer_e61e35c1b9244af2,cus_059713d093234e8a,pm_aaecfb885e0b4c80,prod_28b3c7dd1bf64bf9,,42.12,EUR,succeeded,,223.52.252.199,GB,Pennytown,desktop,596e63996586443abe59c5cd4216b1bf,2026-07-09T16:45:44Z,2026-07-09T16:45:44Z
ch_e664bad2aa224115,mer_0ff11db1fd2a4838,cus_e90c3aace62c4260,pm_16ca49f38ea24a64,prod_ad83bf80078f4d2b,,10310.0,JPY,failed,insufficient_funds,129.105.12.68,BR,Port Stacey,desktop,d4d59fcf1bc042a5a3eac2ae4be61812,2026-07-09T21:15:55Z,2026-07-09T21:15:55Z
ch_aa516b43a76640f5,mer_b1527a8008644003,cus_3a3b75646e0840b7,pm_c238546d3aad4f6a,,,29978.05,NGN,succeeded,,179.195.0.141,FR,East Adam,mobile,1811878be1ee4d33abbc13f1bcdd1c43,2026-07-10T00:23:31Z,2026-07-10T00:23:31Z
ch_3355d2d56c564897,mer_78864bf1d15a424c,cus_e075d16f596f4fdb,pm_492e8eebbc2a461f,,,73.44,AUD,succeeded,,118.220.201.198,FR,Edwardstad,tablet,8f34e9bee46a47edb12740a4633b4a50,2026-07-10T06:29:30Z,2026-07-10T06:29:30Z
ch_5e7bed15335c483c,mer_78864bf1d15a424c,cus_e075d16f596f4fdb,pm_492e8eebbc2a461f,,,171.48,AUD,succeeded,,152.38.2.229,FR,North Stacy,mobile,503bb89be2e14f65bc91e5f3ea30807b,2026-07-10T06:37:30Z,2026-07-10T06:37:30Z
ch_ddc409d1ba5b4efa,mer_78864bf1d15a424c,cus_e075d16f596f4fdb,pm_492e8eebbc2a461f,,,67.86,AUD,succeeded,,200.234.50.59,FR,South Jamesburgh,tablet,3001882480294e80b6138b9d09bd7382,2026-07-10T06:45:30Z,2026-07-10T06:45:30Z
ch_efc5807515bc4b5c,mer_78864bf1d15a424c,cus_e075d16f596f4fdb,pm_7ce7e23751424d07,,,79.39,AUD,succeeded,,215.46.248.246,FR,East Sophia,mobile,3ff484e5919b4c05911f9d37919b8677,2026-07-10T06:58:30Z,2026-07-10T06:58:30Z
ch_e99704d97e734f01,mer_78864bf1d15a424c,cus_e075d16f596f4fdb,pm_7ce7e23751424d07,,,382.79,AUD,succeeded,,12.240.85.120,AU,Lake Aliciamouth,desktop,85f032d6e4744de4a61124e06e2aa896,2026-07-10T07:05:30Z,2026-07-10T07:05:30Z
ch_e0f92be316904a06,mer_78864bf1d15a424c,cus_e075d16f596f4fdb,pm_492e8eebbc2a461f,,,70.08,AUD,succeeded,,159.160.115.126,FR,Andersonborough,tablet,dcff6a52635f4492978b8e61821d4da1,2026-07-10T07:22:30Z,2026-07-10T07:22:30Z
ch_eba81f55d8d0455c,mer_55e37e7ae9164337,cus_770d8b455ae640b0,pm_88ec2819c0d74106,prod_3114abed7664462a,sub_8bbd1e4b09594d44,50940.45,NGN,succeeded,,87.106.53.180,FR,Mariaview,mobile,7d8dd940acc04ffc84da92dec28ce4e0,2026-07-10T10:57:13Z,2026-07-10T10:57:13Z
ch_a5f06da5af9f4db3,mer_f157f5f3429f4a9b,cus_97f67df178f34463,pm_4582115b43fa4b89,prod_7588061f4c7544ae,,87.15,GBP,succeeded,,175.18.191.178,FR,West Lisaburgh,desktop,88c6151a922e4ce2a63bd19e25805250,2026-07-10T11:32:03Z,2026-07-10T11:32:03Z
ch_276a58b6f9a94d2d,mer_020752b6169d46aa,cus_183c0665869346f6,pm_4a7f21d1b8c44cc4,prod_bf1041c03a1147c4,,161.59,SGD,succeeded,,193.113.216.227,FR,Port Heather,tablet,b340fbbe01964b6d9f3bd1ab041e7628,2026-07-10T11:47:40Z,2026-07-10T11:47:40Z
ch_da7f8171d95c43ef,mer_2cfe9913335c43db,cus_207bacee96b349f6,pm_e2bda5e2739648bb,prod_54f38a86b9a94539,,17741.0,JPY,succeeded,,185.200.23.247,AU,New Ashley,mobile,a4533df0d0b844bfab0f1e2cf080d7cf,2026-07-10T18:17:23Z,2026-07-10T18:17:23Z
ch_16069d6054114a79,mer_e6e2d647fa064dd5,cus_d8d06ba34d234daa,pm_639b6b70b589490b,prod_e09ad6b4d98147f9,,148.77,SGD,succeeded,,175.7.224.198,AU,Heatherfurt,tablet,39e89ca8392a4203a3aade1c9914f7f1,2026-07-10T20:04:15Z,2026-07-10T20:04:15Z
ch_0207a4746f13432c,mer_cebf4e594d034937,cus_183c0665869346f6,pm_4a7f21d1b8c44cc4,prod_a77679c1aca74ff6,sub_8abf083463954c18,23.2,USD,succeeded,,15.177.102.253,ES,South Lauren,desktop,56928a745f7f4d478ac7e640908ce3ae,2026-07-10T20:32:32Z,2026-07-10T20:32:32Z
ch_40a661913cdf43e6,mer_2cfe9913335c43db,cus_0a037bcf27834f79,pm_617f067319e2471b,prod_7164b353c1d9468d,sub_aa97ecc93e7b458d,5430.0,JPY,succeeded,,149.167.206.172,SG,Port Crystalmouth,mobile,88ad8ae8937e40f08abd972e72a45953,2026-07-10T20:49:28Z,2026-07-10T20:49:28Z
ch_c6ca61641c134d84,mer_4c90125afead4b68,cus_283d14b3d4d44e6f,pm_926fbcc6b83e4b38,prod_4d17e2bbb8c04a0b,,83306.58,NGN,succeeded,,133.1.203.182,CA,East Thomasland,mobile,ff56f19466e349a295b9dc12a46f84dd,2026-07-10T22:00:34Z,2026-07-10T22:00:34Z
ch_12f7ad3f0fb14a11,mer_6f423b52770143d3,cus_3ee2282cf11140ae,pm_35aaf966546d4550,prod_82e9c95e99ee4183,,36.97,EUR,succeeded,,3.146.83.117,US,South Makayla,mobile,c8affe260eb549e9b34c114cbb259728,2026-07-11T13:22:52Z,2026-07-11T13:22:52Z
ch_d257968fac6b4ada,mer_db32c3082b104f39,cus_849972074b6c45a2,pm_0032d00f24d24907,prod_14d9251422b84f80,sub_fe790c2b586c4b34,30.3,EUR,succeeded,,93.65.89.125,ES,North Maryfort,tablet,f9b74d06e4fa4dbb9053b07ca6de4b85,2026-07-13T10:21:53Z,2026-07-13T10:21:53Z
ch_fd371f3da3c54ea3,mer_ad312e265c3d44b1,cus_0c011286b5904723,pm_02c1ddf806084265,,,125.28,EUR,succeeded,,42.178.90.216,FR,Moniqueport,mobile,c67ef502044f401d8d72be3845c10932,2026-07-13T11:37:48Z,2026-07-13T11:37:48Z
ch_dde8f3984aba4f97,mer_d6d762d8faa145ce,cus_7d769e4c8f2140cb,pm_1b463c61b4cd4fee,prod_df7b2ec0b5df4bf0,,36.02,USD,succeeded,,118.247.94.232,GB,Port Courtney,desktop,fcb8ea2230484389b7cb2e492f5c7a12,2026-07-13T16:28:55Z,2026-07-13T16:28:55Z
ch_5f00ccfab6164971,mer_b1df48d548b7450d,cus_83320d3906d34961,pm_6f140d63cf634391,prod_f20e628661b04cd9,sub_5c6241ee02e14bf3,76.22,EUR,succeeded,,205.75.229.39,CA,Port Cassandra,desktop,ae7e1a8a5e6e474782c75c57a18138af,2026-07-13T16:45:58Z,2026-07-13T16:45:58Z
ch_6d95b7f9a569474e,mer_b1df48d548b7450d,cus_9af594dfb7824aa9,pm_38de2bb372594d92,prod_f20e628661b04cd9,sub_6a1210f3326b4e8a,76.22,EUR,succeeded,,83.186.167.110,US,Wardview,mobile,73eca3ceeebd4815b94e9afe6b3c538f,2026-07-13T19:43:09Z,2026-07-13T19:43:09Z
ch_61b856c025d3433b,mer_d6d762d8faa145ce,cus_bcfdb6161ef745fa,pm_99a255751a044be6,prod_468611a834f54177,sub_c6649b7d855f4bcb,110.87,USD,succeeded,,192.247.12.136,DE,Beasleychester,mobile,9b5a67fcfe6a4a50bd6bb91525839497,2026-07-14T05:00:24Z,2026-07-14T05:00:24Z
ch_d57120ef5aff4a9e,mer_cb824aa2603149bd,cus_9af594dfb7824aa9,pm_38de2bb372594d92,prod_6b46da13e5b942b9,,3.73,EUR,succeeded,,90.221.235.231,US,New Cole,mobile,12393fc2997b43038644782d2cd9268a,2026-07-14T08:03:33Z,2026-07-14T08:03:33Z
ch_492a4b70aa5948a8,mer_4c90125afead4b68,cus_0c011286b5904723,pm_02c1ddf806084265,prod_68fd2803ae5e4213,,60586.26,NGN,succeeded,,160.72.96.190,FR,South Nicoleville,mobile,4081c80b463243308355e5cc3526ab4e,2026-07-14T16:30:10Z,2026-07-14T16:30:10Z
ch_f9eed14a93594bc2,mer_25177b9e72a64ca5,cus_207bacee96b349f6,pm_e2bda5e2739648bb,,,113.82,GBP,succeeded,,170.54.103.1,AU,Lake Annstad,desktop,c4179bc9e86744728764179c7d2a73ae,2026-07-15T08:16:30Z,2026-07-15T08:16:30Z
ch_03c68bf1e9d14d16,mer_e61e35c1b9244af2,cus_b0778fe0d91b4ad5,pm_65bf717197bd4524,prod_0683127e33e94ff1,,77.06,EUR,failed,insufficient_funds,171.115.225.123,DE,Gutierrezburgh,mobile,cb7c320eec814d539194233705179a7c,2026-07-15T08:42:28Z,2026-07-15T08:42:28Z
ch_c2db628a596c4bf6,mer_a9a9d402ede44650,cus_fe8947b71ed84c07,pm_e2b372c7134049b4,,,118.52,EUR,succeeded,,91.46.90.139,DE,Ramirezshire,desktop,69e0b15901924dee8f248f53c4dacc59,2026-07-15T19:56:01Z,2026-07-15T19:56:01Z
ch_fc4ab27d637f4f0e,mer_138f0371099a4972,cus_38e4ebc01094468e,pm_b961f9ba20c64d2c,prod_2036b83d42814f01,,108.14,SGD,failed,authentication_required,220.74.113.155,DE,South Andrea,mobile,e59672db8d40426d9d2f39e465aa73ec,2026-07-15T20:42:28Z,2026-07-15T20:42:28Z
ch_5436faa1a5084434,mer_55446817044148a5,cus_0cf99459f2954186,pm_96f2d5aeaa69436f,prod_cf89d246cda64648,sub_3165ac4924fd43b4,118.04,EUR,succeeded,,222.45.251.65,AU,Tuckermouth,desktop,874e045cb9f8421a9b28b0ecff60b7d3,2026-07-16T02:02:37Z,2026-07-16T02:02:37Z
ch_c973944630d84423,mer_f157f5f3429f4a9b,cus_be865ba4cbed4b7a,pm_074e8d938a254a0f,prod_9d523e7cc7744061,,67.86,GBP,succeeded,,197.23.33.253,AU,Josephville,mobile,ce4fdf0bbec443f79638a0feb1535d33,2026-07-16T11:21:12Z,2026-07-16T11:21:12Z
ch_41aea2a571eb44c4,mer_ad312e265c3d44b1,cus_cf9e6aaa9abd4111,pm_34e2cb4067b2453e,prod_6df55ae545f7414c,,75.98,EUR,succeeded,,76.236.116.55,NG,Davismouth,desktop,2fc60ad6848a49c89e40efea93258dfa,2026-07-16T12:08:57Z,2026-07-16T12:08:57Z
ch_ae7b0db03fe042cb,mer_ad312e265c3d44b1,cus_059713d093234e8a,pm_aaecfb885e0b4c80,prod_6df55ae545f7414c,sub_c22abb5768bb4641,75.98,EUR,succeeded,,201.253.253.176,GB,Dawnport,desktop,8e170898980a49cca0e73020d52ac03a,2026-07-16T12:41:27Z,2026-07-16T12:41:27Z
ch_f558b0655c184b79,mer_25177b9e72a64ca5,cus_2ce0d7e28b2f4461,pm_7c83ea29da7b48ed,prod_d0823f21e04f43c2,,112.37,GBP,succeeded,,86.112.188.84,BR,Martinberg,mobile,12901f730a154123b64f2f068657ac7a,2026-07-16T17:11:09Z,2026-07-16T17:11:09Z
ch_125afa680f0949ab,mer_55e37e7ae9164337,cus_ce9187fff7674b9a,pm_743f46055092468a,,,112236.21,NGN,succeeded,,101.19.37.113,DE,North Scott,desktop,01ef5bfc03bf4b1b90751ede07f5002c,2026-07-17T10:35:25Z,2026-07-17T10:35:25Z
ch_6b1aefcd92284d7f,mer_138f0371099a4972,cus_516c373d480f4dfa,pm_72aa5e1a254e42e0,prod_e3ba473c618d4dac,,205.34,SGD,succeeded,,202.90.214.178,ES,Currystad,mobile,a246111820ce44119c2ec1da510a4108,2026-07-17T16:21:33Z,2026-07-17T16:21:33Z
ch_974e8b4794d14524,mer_ad312e265c3d44b1,cus_70ec6428db774ac2,pm_27ec1a903435424d,prod_07223be21bf74590,,110.59,EUR,succeeded,,23.106.126.201,JP,West Miketon,mobile,2bf7f53714aa4b7ca3540ff7071f4dd0,2026-07-17T18:06:41Z,2026-07-17T18:06:41Z
ch_c0b21d266c324433,mer_55446817044148a5,cus_d27fe5157e174747,pm_4187d07619d947a1,prod_cf89d246cda64648,sub_57b426744e0449c0,118.04,EUR,succeeded,,137.13.41.158,AU,Kylefurt,mobile,912e0accca674412b539896cbc00750c,2026-07-18T05:11:57Z,2026-07-18T05:11:57Z
ch_cbc48aedd0d745de,mer_1894cb2f8dc64283,cus_4d860e7871034a92,pm_e7e6645d5c604b51,prod_bd772aa344274d32,,57228.29,NGN,succeeded,,183.244.87.188,US,Reedfurt,mobile,df31f4b72d7644149ea417bfd12f22d4,2026-07-18T07:38:21Z,2026-07-18T07:38:21Z
ch_87d8a8ff57ac4be3,mer_d6d762d8faa145ce,cus_a8b38ed4bb00478c,pm_bff0b1598bac42e7,,,106.86,USD,succeeded,,184.158.65.178,DE,West Taramouth,mobile,435d78cef1d944b09fcb2c87fff666cb,2026-07-18T07:47:28Z,2026-07-18T07:47:28Z
ch_b79ef4368439415b,mer_d6d762d8faa145ce,cus_a8b38ed4bb00478c,pm_bff0b1598bac42e7,,,55.23,USD,succeeded,,174.132.108.131,DE,Port Brandon,mobile,8ba93edbe7f0401e8ae0d9a72f033b12,2026-07-18T08:01:28Z,2026-07-18T08:01:28Z
ch_39010c41731a42d5,mer_d6d762d8faa145ce,cus_a8b38ed4bb00478c,pm_bff0b1598bac42e7,,,186.23,USD,succeeded,,105.243.172.198,DE,Brooksville,desktop,8f6d286a61f8460999075b3937cf563c,2026-07-18T08:12:28Z,2026-07-18T08:12:28Z
ch_fedb24c38e78467e,mer_d6d762d8faa145ce,cus_a8b38ed4bb00478c,pm_bff0b1598bac42e7,,,37.51,USD,succeeded,,209.198.241.96,DE,New Stephaniefurt,mobile,4b3e99691e1a48d2a1b402578092e294,2026-07-18T08:24:28Z,2026-07-18T08:24:28Z
ch_3ef7dcff66984ffd,mer_d6d762d8faa145ce,cus_a8b38ed4bb00478c,pm_bff0b1598bac42e7,,,382.18,USD,succeeded,,133.48.35.219,DE,Rivasfort,desktop,771297a2c68e44789ac1c2001fc6033f,2026-07-18T08:30:28Z,2026-07-18T08:30:28Z
ch_8c8ae2947a3c43a3,mer_cebf4e594d034937,cus_420b937dbb424eaa,pm_baa6ccdb772f4a65,prod_a77679c1aca74ff6,sub_309fd05fed054d56,23.2,USD,succeeded,,174.15.179.163,GB,East Suzanne,mobile,70fe182068724eb8b23de9862ee3909d,2026-07-18T15:53:27Z,2026-07-18T15:53:27Z
ch_7d50eb89f6984fa7,mer_5a02a7c23ec5450d,cus_4d860e7871034a92,pm_e7e6645d5c604b51,prod_2648110d69374189,,65.29,GBP,failed,card_declined,207.206.78.65,US,Williamburgh,desktop,8df1390bd6b14770b6b7744309a7299f,2026-07-18T17:15:11Z,2026-07-18T17:15:11Z
ch_c60d42fe85b34a0e,mer_0b2c61759f9543ce,cus_879e27e5cd7747a1,pm_6eea7d968e6d45b6,prod_02efec794b1f4787,sub_a4d4136c15d14724,149.52,BRL,succeeded,,29.106.107.67,BR,East Jamieville,tablet,658a26146cc244308fd47154bbfdcc77,2026-07-18T19:08:56Z,2026-07-18T19:08:56Z
ch_70eda0a322034a41,mer_cebf4e594d034937,cus_054b160f45024501,pm_34df864f357a487d,prod_35b7209d016545e3,,63.73,USD,succeeded,,200.87.195.168,SG,Lindseychester,mobile,0cc4d987ce034548857bff28c61c4479,2026-07-19T08:29:00Z,2026-07-19T08:29:00Z
ch_1825c2e437d54998,mer_fde89907b83842dd,cus_ff543ca72ad848d8,pm_b15cf71e6c6343c2,prod_6e64c7f64b6b483d,,70962.77,NGN,failed,authentication_required,133.14.176.113,JP,Port Eric,mobile,86a3475c0b69442a9531c753f1a75214,2026-07-19T14:35:10Z,2026-07-19T14:35:10Z
ch_aeab59a73d18495a,mer_55f1915f3b6c4bb4,cus_36c3f73a144946c8,pm_05376f0bade346f8,prod_e8c8d94f81734c67,,44.67,EUR,succeeded,,49.157.40.58,SG,Alexisville,mobile,7d43d00ca22e4621897c8ba2422152b3,2026-07-20T10:28:14Z,2026-07-20T10:28:14Z
ch_02f18b0d202e4b5f,mer_4c90125afead4b68,cus_5f3fcbf003cc43cb,pm_264c17d448fd471f,prod_3a2bf5570f1542b4,sub_856cd916ed614c85,16440.06,NGN,succeeded,,180.241.218.1,BR,Penafort,desktop,8a5b8439d90e443eb2b610f7b2531c88,2026-07-20T10:44:16Z,2026-07-20T10:44:16Z
ch_b921317e992e4d95,mer_b1df48d548b7450d,cus_ead1fef7accd4e89,pm_21a8d630d29741f4,prod_f20e628661b04cd9,,76.22,EUR,succeeded,,148.247.19.235,CA,Jameschester,desktop,add001801a41480eace996b2f8b10b2d,2026-07-20T12:23:13Z,2026-07-20T12:23:13Z
ch_638a009631bb48f2,mer_78864bf1d15a424c,cus_4317381102894f6c,pm_994674fa54f04efc,,,290.91,AUD,succeeded,,132.22.122.138,US,Jennifershire,desktop,7d10576d331a41f3992cf6f0206bf037,2026-07-20T16:50:30Z,2026-07-20T16:50:30Z
ch_10679afd689040e8,mer_a9a9d402ede44650,cus_904296edffa44235,pm_ea1794b3cf0e4b2d,prod_076fff2f37df4264,,62.5,EUR,succeeded,,177.47.34.116,FR,East Joseph,mobile,8ab70323ebaa4cb49b563b2bc7613eaa,2026-07-21T07:45:12Z,2026-07-21T07:45:12Z
ch_8e50538c3b4542b9,mer_a9a9d402ede44650,cus_5f3fcbf003cc43cb,pm_264c17d448fd471f,,,66.4,EUR,succeeded,,161.173.186.140,BR,West Danielville,mobile,5c72183fa1fd434f8649ffcda5fb914e,2026-07-21T09:16:22Z,2026-07-21T09:16:22Z
ch_af8f15fefde04ce2,mer_0b2c61759f9543ce,cus_9853aba2933646f2,pm_4ecaa156ce3b4a59,prod_02efec794b1f4787,sub_76330dbc1c794d86,149.52,BRL,succeeded,,62.236.209.30,US,Smithside,desktop,011f74557d6045ca8515d40b400e815d,2026-07-22T01:21:30Z,2026-07-22T01:21:30Z
ch_c8b4ecad0dc94aa7,mer_4c90125afead4b68,cus_d8d06ba34d234daa,pm_639b6b70b589490b,prod_3a2bf5570f1542b4,sub_9d8113b385b14bb4,16440.06,NGN,succeeded,,57.125.174.148,NG,West Franciscobury,tablet,769219990985445888035c779968e3b1,2026-07-22T02:27:06Z,2026-07-22T02:27:06Z
ch_d9ff0e6c0eef4257,mer_78864bf1d15a424c,cus_ddbf5978264b4908,pm_b132179b635e4714,prod_d851624490b34ceb,,262.32,AUD,failed,expired_card,139.130.26.112,GB,West Carlatown,mobile,131d8342fe9741b09f1d0cccc6c63a2b,2026-07-22T22:22:22Z,2026-07-22T22:22:22Z
ch_7e5acb8a22fd4642,mer_11e9eca5ea2f413a,cus_0c011286b5904723,pm_02c1ddf806084265,prod_c16bab0e3231413f,,65.83,EUR,succeeded,,110.94.95.19,FR,Kimport,mobile,3838c978f7cb4aa2950d021662e20b1b,2026-07-22T22:44:26Z,2026-07-22T22:44:26Z
ch_966c32c6597f4aea,mer_020752b6169d46aa,cus_57566ec9bd434ab2,pm_d41f9eb2d0314316,prod_ec3d90c2c4984dce,,200.37,SGD,succeeded,,136.53.46.134,JP,New Laurenfort,mobile,aca28662711846709501d82740f45475,2026-07-23T13:22:30Z,2026-07-23T13:22:30Z
ch_3fe1196fd9d74ec9,mer_db263a9d7c8b46bb,cus_62c85ad1290e4388,pm_9c1610ba293d48e4,prod_6487ad94bac948cb,sub_2557f5f1e55747aa,132.14,CAD,succeeded,,203.225.84.39,ES,Port Erin,desktop,c131014e18254beb9a4232422db75e8a,2026-07-23T14:03:43Z,2026-07-23T14:03:43Z
ch_fdf151562441439e,mer_cb824aa2603149bd,cus_2247830f057446d9,pm_49a1b3c3f5ce44f1,prod_f87bc5749c1c4e65,,82.08,EUR,succeeded,,98.142.95.207,US,Lake Nicole,mobile,5259e8f393b74687bfbe7c02a36e17b4,2026-07-24T07:54:12Z,2026-07-24T07:54:12Z
ch_bc1c74d0134e4487,mer_0b2c61759f9543ce,cus_d1622fdc9e5e4437,pm_1372b988facb4d9b,prod_fe0c057855734522,,874.73,BRL,failed,insufficient_funds,184.194.240.44,GB,Port Jacob,mobile,8b16c41b433442c1b25200a7339c7087,2026-07-24T11:16:42Z,2026-07-24T11:16:42Z
ch_1c1ae09140e34c56,mer_4c90125afead4b68,cus_273c759cb8b64062,pm_f970051c1daf4529,,,14538.09,NGN,succeeded,,218.24.55.30,GB,Delacruzside,mobile,aea437f324694e8982e67f23d4032b5f,2026-07-24T21:14:23Z,2026-07-24T21:14:23Z
ch_dacc4dfe19a64ffa,mer_db263a9d7c8b46bb,cus_0a66cbadf97f4145,pm_3df99d1de2f0422e,prod_9d81285b51ff4f04,,217.91,CAD,succeeded,,214.182.46.231,DE,Lauraport,mobile,a61d1ba8cc06453ea00d0ed6c737ac42,2026-07-25T01:31:17Z,2026-07-25T01:31:17Z
ch_df923bcdb39c478d,mer_18bf8f47cd854063,cus_249d0bf0a0084a5e,pm_6df382a20124421f,,,133.91,EUR,succeeded,,190.79.34.3,BR,East Erin,mobile,948e046bd9b54452b13aa937cee8317a,2026-07-25T02:08:23Z,2026-07-25T02:08:23Z
ch_73b5ebdff8cd4fa2,mer_afd24151bb66484a,cus_0ae7074014dd4c0e,pm_1a0f2c667c8347e1,prod_6514a6202f644e57,,97.72,AUD,succeeded,,199.69.70.234,BR,Gutierrezmouth,mobile,dcd63cb88cdd48a7b8e48c9ada8b64e7,2026-07-25T06:32:57Z,2026-07-25T06:32:57Z
ch_82c057a8139140d9,mer_18bf8f47cd854063,cus_43301b4d4a0a4804,pm_cc1ab002548845ba,prod_195d3029ee7742aa,,81.02,EUR,succeeded,,218.248.39.239,US,Toddhaven,mobile,a96c16f6c9fe4378b87a8d00a50055ac,2026-07-25T10:45:36Z,2026-07-25T10:45:36Z
ch_b6537f6c3d3741ca,mer_22999035ece34bd5,cus_384254c77ef4478e,pm_b8508ba4ef864c40,prod_a418086da8ae4742,,42239.05,NGN,succeeded,,180.19.156.148,FR,South Lisaville,mobile,e55751a194104778a3a4ef24f55ea97d,2026-07-25T18:27:09Z,2026-07-25T18:27:09Z
ch_da7ee30010d642ba,mer_e6e2d647fa064dd5,cus_bcfdb6161ef745fa,pm_99a255751a044be6,prod_e09ad6b4d98147f9,,148.77,SGD,succeeded,,91.218.239.124,DE,Lake Ginatown,mobile,0e2e55f73dd54ced82750bb01fc627c3,2026-07-25T18:56:18Z,2026-07-25T18:56:18Z
