transaction_id,is_fraud_true,amount_zscore,transactions_last_1h,transactions_last_24h,avg_amount_30d,distinct_countries_30d,geo_mismatch,night_transaction,velocity_score,device_seen_before,shared_card_fingerprint,ip_reputation_score
ch_aead9c337d2b441a,False,-0.549,0,0,84.69,1,False,True,0.0,True,False,0.12
ch_aeed409cf5cf4548,False,1.0,0,0,74.81,1,False,False,0.0,True,False,0.016
ch_b4512c367da74059,False,-1.073,0,0,71.13,1,False,False,0.0,False,False,0.178
ch_7d792d72d04f41ff,False,2.01,0,0,104.38,1,False,False,0.0,False,False,0.247
ch_20d04c77e6074b95,False,-0.58,0,0,131.87,1,False,False,0.0,True,False,0.368
ch_e1c05cc6a74e4c08,False,-1.113,0,0,514.22,1,False,False,0.0,True,False,0.1
ch_e01d010710934e4c,False,0.22,0,0,52783.16,2,True,False,0.0,False,False,0.2
ch_4a4928489ecf4719,False,0.61,0,0,119.53,1,False,False,0.0,False,False,0.1
ch_24368b3972c54899,False,2.441,0,0,102.78,2,True,False,0.0,True,False,0.103
ch_70ea565817be4007,False,0.453,0,0,35547.3,1,False,False,0.0,False,False,0.164
ch_7d6fc35f011b48ed,True,-0.683,0,0,66.16,1,False,False,0.0,False,False,0.172
ch_884b9ca48d744694,False,-0.441,0,0,84.31,1,False,False,0.0,True,False,0.002
ch_38322e766c534d91,False,-0.177,0,0,67.65,1,False,True,0.0,False,False,0.065
ch_15b146a8e58047b1,False,-1.113,0,0,333.06,1,False,False,0.0,True,False,0.202
ch_6ba5c34b462d4b0d,False,-0.172,0,0,71.49,1,False,True,0.0,True,False,0.029
ch_b7ba47bb3a7c4bc4,False,-0.3,0,0,67.24,1,False,False,0.0,True,False,0.182
ch_0e3d545756b64b36,False,-1.113,0,0,499.7,1,False,False,0.0,True,False,0.023
ch_16b783d555a94c33,False,1.315,0,0,82.57,1,False,False,0.0,True,False,0.129
ch_17eb856d4af648fe,False,-1.058,0,0,41478.32,1,False,False,0.0,True,False,0.295
ch_e12e21c4adb64be1,False,-1.14,0,0,80.77,1,False,False,0.0,True,False,0.291
ch_2bd34ccab1b943ae,False,-1.113,0,0,550.41,1,False,False,0.0,False,False,0.105
ch_baf82cdc96354e71,False,-1.073,0,0,99.63,1,False,False,0.0,True,False,0.165
ch_c5dcf8a4f67e4d9a,False,-0.687,0,0,7757.95,1,False,False,0.0,True,False,0.162
ch_b06e4c0c0a494c01,False,0.187,0,0,96.2,1,False,False,0.0,True,False,0.238
ch_6170fb60e6a14eb7,False,0.966,0,0,154.93,1,False,False,0.0,True,False,0.04
ch_2b6a92156c7c43b1,False,1.06,0,0,55279.66,1,False,True,0.0,True,False,0.013
ch_c35fbceef6824411,False,-1.14,0,0,86.49,1,False,False,0.0,True,False,0.2
ch_2651618d41d741c8,False,1.162,0,0,136.4,1,False,False,0.0,True,False,0.237
ch_a225e6c2a91b4703,False,-0.38,0,0,52288.53,2,True,False,0.0,True,False,0.154
ch_8f7268a590824337,False,0.724,0,0,93.5,1,False,True,0.0,True,False,0.157
ch_ec0846b5b0ed4a19,True,1.06,0,0,48257.62,1,False,False,0.0,True,False,0.123
ch_7a56101048604ad3,False,0.73,0,0,138.71,1,False,False,0.0,True,False,0.13
ch_e18f987cc7b34092,False,-1.073,0,0,100.85,1,False,False,0.0,True,False,0.067
ch_3a0cc08d3ae1482e,False,0.188,0,0,122.83,1,False,False,0.0,False,True,0.229
ch_8b66ceac5de54d3f,False,0.078,0,0,45111.49,1,False,False,0.0,False,False,0.03
ch_0593c921002e4010,False,-0.107,0,0,90.87,1,False,False,0.0,True,False,0.16
ch_8588b8d862734f3c,False,0.215,0,0,32278.17,1,False,False,0.0,False,False,0.108
ch_c72737a4e35f4124,False,0.187,0,0,87.41,1,False,False,0.0,True,False,0.198
ch_ea1cdd682aa044dd,False,0.27,0,0,59.56,1,False,False,0.0,True,False,0.246
ch_ef08e7dda8f84d79,False,0.464,0,0,438.1,1,False,False,0.0,True,False,0.113
ch_72eb66302bf1449e,False,-0.611,0,0,126.23,1,False,False,0.0,True,False,0.284
ch_1425aa06a14c4ca7,True,0.22,0,0,46419.53,1,False,False,0.0,True,False,0.265
ch_99990a2022804171,False,-0.197,0,0,144.21,1,False,False,0.0,True,False,0.203
ch_ff3c6d2ebcae4952,False,-1.26,0,0,85.12,1,False,False,0.0,True,False,0.109
ch_34d6968f4ade4d8f,True,-0.608,0,0,145.51,2,True,False,0.0,True,False,0.172
ch_3bed32c4a5fa4e92,False,-0.942,0,0,84.83,1,False,False,0.0,True,False,0.056
ch_238ba30272644265,False,-0.942,0,0,67.83,1,False,False,0.0,True,False,0.067
ch_45729e47b3344061,False,-0.176,0,0,68.57,1,False,False,0.0,True,False,0.204
ch_560dcafd33524c51,False,-1.073,0,0,87.3,1,False,False,0.0,True,False,0.081
ch_ade5543f0ad64930,False,-0.172,0,0,67.4,1,False,False,0.0,True,False,0.305
ch_7d0f6e14e4454962,False,-0.172,0,0,65.38,1,False,False,0.0,True,False,0.007
ch_fc2a96fb986d41f2,False,-1.366,0,0,81.51,1,False,False,0.0,True,False,0.286
ch_46fb32ca026b4d10,False,0.278,0,0,79.35,1,False,True,0.0,True,False,0.116
ch_ae83698f57c14744,True,-0.91,0,0,91.67,2,True,False,0.0,False,False,0.688
ch_58421d615d8543f5,False,-0.078,0,0,93.68,1,False,False,0.0,True,False,0.132
ch_28a7b1a179344497,True,-0.26,0,0,83.87,2,True,False,0.0,True,False,0.906
ch_94b661643e8f412c,False,-0.956,0,0,61.9,1,False,False,0.0,True,False,0.005
ch_56802c57552943db,True,-0.942,0,0,89.16,1,False,False,0.0,True,False,0.037
ch_32d480012dd94366,False,-0.506,0,0,70.35,1,False,True,0.0,True,False,0.014
ch_029e888e940b4493,False,0.294,0,0,65.16,1,False,False,0.0,True,False,0.036
ch_9e39f46a01344990,False,1.005,0,0,69.78,1,False,False,0.0,True,False,0.228
ch_a1f8c940aff74d0f,False,-0.177,0,0,72.78,1,False,False,0.0,True,False,0.164
ch_aaa604f7db7d43fb,False,-0.197,0,0,179.29,1,False,False,0.0,False,False,0.052
ch_4cfaa1d71ac348e2,False,-1.594,0,0,65.25,1,False,False,0.0,False,False,0.075
ch_107bc84d8c35441f,False,1.005,0,0,69.98,1,False,False,0.0,True,False,0.0
ch_2d2a8c16f8bd4625,False,-1.26,0,0,105.82,1,False,False,0.0,True,False,0.086
ch_5f8629eabaa04a87,False,0.071,0,0,83.15,1,False,False,0.0,False,False,0.125
ch_bd53ad3e3e27437a,False,-1.113,0,0,542.76,1,False,False,0.0,True,False,0.241
ch_384d517094ec424f,False,-1.124,0,0,54729.67,1,False,False,0.0,True,False,0.075
ch_ad4bd1ef0a8748f1,False,0.015,0,0,125.5,1,False,False,0.0,True,False,0.324
ch_5e16f33abf884e38,False,-0.549,0,0,94.53,1,False,False,0.0,True,False,0.038
ch_07163781a4014beb,False,1.053,0,0,54648.69,1,False,False,0.0,True,False,0.105
ch_785b6e8710ed49f0,False,-0.489,0,1,90.87,1,False,False,0.0,True,False,0.094
ch_ef4706199a6a44d0,False,-1.058,0,0,56614.3,1,False,False,0.0,True,False,0.171
ch_ca5d6090067c4bc6,False,1.656,0,0,95.48,1,False,False,0.0,False,False,0.055
ch_167344e2147f4376,False,0.187,0,0,71.54,1,False,False,0.0,True,False,0.327
ch_875699fa5d2a4702,False,0.507,0,0,99.88,1,False,False,0.0,True,False,0.004
ch_ec6b131c86444481,False,-0.714,0,0,8147.54,1,False,False,0.0,True,False,0.081
ch_e89992df0a0f42e6,False,-1.113,0,0,370.26,1,False,True,0.0,True,False,0.088
ch_98b440bbfa274e6b,False,-1.058,0,0,32319.93,1,False,True,0.0,True,False,0.05
ch_dde8472da89444ea,False,-1.143,0,0,96.47,1,False,False,0.0,True,False,0.027
ch_f7e18fc12c7b494d,False,0.169,0,0,103.67,1,False,False,0.0,True,False,0.081
ch_5f32b7dd6ba84ed5,True,0.596,0,0,62.2,1,False,False,0.0,True,False,0.825
ch_4cc6a0a31e914c8e,False,0.405,0,0,155.78,1,False,False,0.0,False,False,0.058
ch_8a2481a227d240cd,False,-0.793,0,1,32688.91,1,False,False,0.0,True,False,0.081
ch_e792eee05fd34dd7,False,0.865,0,0,82.55,1,False,False,0.0,True,False,0.205
ch_f923fa419f2244d2,False,-0.078,0,0,108.62,1,False,False,0.0,True,False,0.108
ch_588cf79f32dd474e,False,0.694,0,0,58387.61,1,False,False,0.0,True,True,0.01
ch_2f962971458f4f4a,False,0.902,0,0,145.83,1,False,False,0.0,True,False,0.825
ch_58e4637ae01e4b9d,False,-1.073,0,0,74.11,2,True,True,0.0,True,False,0.23
ch_a92a88b44ff24a9f,False,-0.791,0,0,87.27,1,False,False,0.0,True,False,0.215
ch_a0ae680f17cd4733,False,-0.285,0,0,9732.37,1,False,False,0.0,True,False,0.072
ch_d3422fecd2f1442e,False,-0.549,0,0,99.57,1,False,True,0.0,True,False,0.057
ch_4ec8afb20c634665,False,-1.266,0,0,74.92,1,False,False,0.0,True,False,0.375
ch_c3c566858e5f4c2c,False,-1.113,0,0,425.11,1,False,False,0.0,True,False,0.29
ch_3e5eeaf8556b471c,False,0.22,0,0,35216.32,1,False,False,0.0,True,False,0.092
ch_7eb6a97e776f4b40,False,0.113,0,0,9723.51,2,True,True,0.0,False,False,0.115
ch_00503bf6393d4420,False,-0.177,0,0,106.33,1,False,True,0.0,True,False,0.007
ch_e22036600efe4dc3,False,-1.113,0,0,485.83,1,False,False,0.0,False,False,0.044
ch_fe196d6bbf114d46,False,0.524,0,0,578.85,1,False,False,0.0,True,False,0.244
ch_2604f6eee13e4220,False,0.065,0,0,53732.97,1,False,False,0.0,True,False,0.326
ch_549a70660ee64cdd,False,-0.241,0,0,96.12,1,False,False,0.0,True,False,0.071
ch_d0e1c15e987b456e,False,1.925,0,0,56941.83,1,False,False,0.0,False,False,0.024
ch_73529c70f5ca4239,False,-0.172,0,0,84.45,1,False,True,0.0,True,False,0.078
ch_a799f279595d4cf0,False,0.06,0,0,107.28,1,False,True,0.0,True,False,0.216
ch_1d02b7ced0b3424e,False,-1.113,0,0,409.81,1,False,False,0.0,True,False,0.009
ch_06339bacbf4148c0,False,-0.687,0,0,10300.68,2,True,False,0.0,True,False,0.013
ch_ba54a437b4eb4b75,False,-0.241,0,0,77.23,2,True,False,0.0,True,False,0.027
ch_5e5debba0ad74587,True,2.833,0,0,66.86,1,False,False,0.0,False,False,0.917
ch_9b759b7016f446d1,False,-1.058,0,0,42465.24,1,False,False,0.0,True,False,0.221
ch_02bb619120d843b2,False,-1.14,0,0,101.04,1,False,False,0.0,True,False,0.417
ch_096f38adbf6e4950,False,-1.113,0,0,524.54,1,False,False,0.0,True,False,0.612
ch_02ab402fc5eb4558,False,-1.59,0,0,90.55,1,False,False,0.0,False,False,0.061
ch_10deb298d0144b16,False,-1.073,0,0,74.81,1,False,False,0.0,True,False,0.27
ch_1ed95805d5ee4a16,False,-0.591,0,0,100.11,1,False,True,0.0,True,False,0.137
ch_f86cd75e05ef48cf,False,0.461,0,0,57879.36,1,False,False,0.0,False,False,0.109
ch_3214213cc98b4106,False,0.187,0,0,73.81,1,False,False,0.0,True,False,0.159
ch_22c2dcfbc1064cad,False,1.06,0,0,42912.95,2,True,True,0.0,True,False,0.089
ch_5db602d3f67b45d0,False,0.355,0,0,94.43,1,False,False,0.0,False,False,0.11
ch_0d56b2090b70451d,False,-1.14,0,0,98.21,1,False,False,0.0,True,False,0.045
ch_fbdebc3a19ee4642,False,-0.8,0,0,38125.52,1,False,False,0.0,True,False,0.122
ch_4d7498fc3ff0422e,False,0.724,0,0,88.15,1,False,True,0.0,True,False,0.029
ch_4c11f3a36fa6459a,False,-0.037,0,0,8490.37,1,False,False,0.0,True,False,0.184
ch_b81e0eb284604ab1,False,-0.725,0,0,80.12,1,False,False,0.0,True,False,0.071
ch_2362137594574d4e,False,0.648,0,0,93.94,1,False,False,0.0,True,False,0.152
ch_4a27453f810c4e40,True,-1.14,0,1,73.51,1,False,False,0.0,True,False,0.803
ch_5c7fca21438e404e,False,1.36,0,0,136.15,1,False,False,0.0,True,False,0.058
ch_83f54326ca584af3,False,0.453,0,0,36195.8,1,False,False,0.0,False,False,0.073
ch_dd78a5de4b6c436b,False,-0.38,0,0,40448.22,1,False,False,0.0,True,False,0.134
ch_5c6ad299fa264c05,False,-0.698,0,0,7785.0,1,False,False,0.0,True,False,0.203
ch_314b674174bb44b3,True,-1.262,0,0,100.65,1,False,False,0.0,True,False,0.078
ch_be25ff5321c741cf,False,-0.389,0,0,62.55,1,False,False,0.0,True,False,0.173
ch_20fda5bc46d04c60,False,0.245,0,0,95.91,1,False,False,0.0,True,False,0.379
ch_274809ef4d6c4de1,False,-1.073,0,0,67.89,1,False,False,0.0,True,False,0.087
ch_4ed99033c23f4f35,False,-0.376,0,0,60.71,1,False,False,0.0,True,False,0.053
ch_5980aedc9eb64443,False,-0.325,0,0,95.63,2,True,True,0.0,True,False,0.07
ch_0e5d942bc32a4606,True,-0.742,1,1,80.85,2,True,True,0.2,True,False,0.267
ch_7f891194237241d2,False,-0.053,2,2,72.9,2,True,True,0.4,True,False,0.775
ch_b9d563ef116f4d5d,False,0.473,3,3,106.38,1,False,True,0.6,True,False,0.065
ch_fb30266cbe47453b,False,-0.76,4,4,67.76,1,False,True,0.8,True,False,0.183
ch_3628a639fbee41ec,False,1.0,0,0,110.32,1,False,False,0.0,False,False,0.095
ch_e27e701f0133418c,False,0.187,0,0,78.7,1,False,False,0.0,True,False,0.083
ch_f4e948e8d0c74a8a,True,1.656,0,0,105.62,1,False,True,0.0,True,False,0.109
ch_94ac204bd0134829,False,-0.791,0,0,85.52,1,False,True,0.0,True,False,0.04
ch_893e01917cfa4419,False,1.095,0,0,74.97,1,False,False,0.0,True,False,0.81
ch_b0d42f55d99d4ef5,False,0.22,0,0,44470.51,1,False,False,0.0,True,False,0.188
ch_21b6cedd303a4cad,False,-0.159,0,0,62.14,1,False,False,0.0,True,False,0.357
ch_abb8d322017d450e,False,-1.26,0,0,115.45,1,False,False,0.0,True,False,0.08
ch_09f16b14a59941b2,False,0.372,0,0,59.04,1,False,False,0.0,True,False,0.038
ch_94f7ba6f550d400a,False,-0.386,0,0,33459.93,1,False,False,0.0,True,False,0.314
ch_0c35c330756c4817,False,0.411,0,0,10216.05,1,False,False,0.0,False,False,0.001
ch_b3b8dbe891e24fe0,False,0.345,0,0,51814.02,1,False,False,0.0,True,False,0.077
ch_d6a314c2408449a1,True,2.237,0,0,96.55,2,True,False,0.0,True,False,0.728
ch_1a4d613f18c5415a,False,-1.073,0,0,70.96,1,False,False,0.0,True,False,0.143
ch_b9cdb61cf84d4343,False,0.778,0,0,45257.78,1,False,False,0.0,True,False,0.109
ch_86a2a25f7f1f4973,False,-0.172,0,0,71.81,1,False,False,0.0,True,False,0.038
ch_731c65b8998247aa,False,-0.172,0,0,90.09,1,False,False,0.0,True,False,0.252
ch_b09f2e925cbb4993,False,1.259,0,0,87.47,1,False,False,0.0,True,False,0.201
ch_d12f05c6e5bc46f2,False,-0.177,0,0,73.82,1,False,False,0.0,True,False,0.1
ch_3dfe1881c5bd4908,False,1.484,0,0,102.15,1,False,False,0.0,True,False,0.008
ch_aefcd7903d254732,False,0.627,1,1,83.47,1,False,False,0.2,True,False,0.054
ch_39f7558b04154510,False,1.56,2,2,89.57,1,False,False,0.4,False,False,0.14
ch_e59bec3746194fe4,False,-0.766,3,3,99.58,1,False,False,0.6,True,False,0.161
